Timestamp,Target IP,Hop Number,Hop IP,Latency
2024-11-08 16:40:18,104.237.168.0,1,10.192.146.1,3004. ms
2024-11-08 16:40:18,104.237.168.0,2,172.22.1.1,3004. ms
2024-11-08 16:40:18,104.237.168.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.168.0,4,172.21.18.154,18.3 ms
2024-11-08 16:40:18,104.237.168.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 16:40:18,104.237.168.0,6,???,0.0 ms
2024-11-08 16:40:18,104.237.168.0,7,142.251.253.36,17.4 ms
2024-11-08 16:40:18,104.237.168.0,8,108.170.255.164,20.8 ms
2024-11-08 16:40:18,104.237.168.0,9,108.170.230.205,3022. ms
2024-11-08 16:40:18,104.237.168.0,10,209.85.242.252,95.5 ms
2024-11-08 16:40:18,104.237.168.0,11,142.250.59.233,100.9 ms
2024-11-08 16:40:18,104.237.168.0,12,192.178.75.110,209.7 ms
2024-11-08 16:40:18,104.237.168.0,13,172.253.67.189,208.4 ms
2024-11-08 16:40:18,104.237.168.0,14,192.178.84.55,211.9 ms
2024-11-08 16:40:18,104.237.168.0,15,209.85.248.220,208.1 ms
2024-11-08 16:40:18,104.237.168.0,16,???,0.0 ms
2024-11-08 16:40:18,104.237.167.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.167.0,1,10.192.146.1,3005. ms
2024-11-08 16:40:18,104.237.167.0,2,172.22.1.1,3006. ms
2024-11-08 16:40:18,104.237.167.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.167.0,4,172.21.18.154,17.3 ms
2024-11-08 16:40:18,104.237.167.0,5,googlepni01parth2-crco01p,17.3 ms
2024-11-08 16:40:18,104.237.167.0,6,???,0.0 ms
2024-11-08 16:40:18,104.237.167.0,7,142.251.253.36,17.6 ms
2024-11-08 16:40:18,104.237.167.0,8,108.170.255.164,21.5 ms
2024-11-08 16:40:18,104.237.167.0,9,209.85.251.216,4024. ms
2024-11-08 16:40:18,104.237.167.0,10,209.85.242.194,95.1 ms
2024-11-08 16:40:18,104.237.167.0,11,142.250.59.233,98.2 ms
2024-11-08 16:40:18,104.237.167.0,12,192.178.75.112,208.5 ms
2024-11-08 16:40:18,104.237.167.0,13,172.253.67.189,209.0 ms
2024-11-08 16:40:18,104.237.167.0,14,192.178.84.55,212.7 ms
2024-11-08 16:40:18,104.237.167.0,15,108.170.232.0,1207. ms
2024-11-08 16:40:18,104.237.167.0,16,???,0.0 ms
2024-11-08 16:40:18,104.237.164.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.164.0,1,10.192.146.1,1.9 ms
2024-11-08 16:40:18,104.237.164.0,2,172.22.1.1,2.8 ms
2024-11-08 16:40:18,104.237.164.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.164.0,4,172.21.18.154,17.2 ms
2024-11-08 16:40:18,104.237.164.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 16:40:18,104.237.164.0,6,???,0.0 ms
2024-11-08 16:40:18,104.237.164.0,7,142.251.253.36,17.6 ms
2024-11-08 16:40:18,104.237.164.0,8,108.170.255.168,18.0 ms
2024-11-08 16:40:18,104.237.164.0,9,209.85.251.59,1020. ms
2024-11-08 16:40:18,104.237.164.0,10,172.253.76.36,34.8 ms
2024-11-08 16:40:18,104.237.164.0,11,64.233.175.62,35.9 ms
2024-11-08 16:40:18,104.237.164.0,12,192.178.82.18,108.9 ms
2024-11-08 16:40:18,104.237.164.0,13,66.249.94.91,111.6 ms
2024-11-08 16:40:18,104.237.164.0,14,192.178.106.246,108.2 ms
2024-11-08 16:40:18,104.237.164.0,15,104.237.164.65,122.0 ms
2024-11-08 16:40:18,104.237.164.0,16,104.237.164.64,116.1 ms
2024-11-08 16:40:18,104.237.164.0,17,104.237.164.65,124.9 ms
2024-11-08 16:40:18,104.237.164.0,18,104.237.164.64,131.4 ms
2024-11-08 16:40:18,104.237.164.0,19,104.237.164.65,130.9 ms
2024-11-08 16:40:18,104.237.164.0,20,104.237.164.64,132.2 ms
2024-11-08 16:40:18,104.237.164.0,21,104.237.164.65,140.2 ms
2024-11-08 16:40:18,104.237.164.0,22,104.237.164.64,137.0 ms
2024-11-08 16:40:18,104.237.164.0,23,104.237.164.65,147.7 ms
2024-11-08 16:40:18,104.237.164.0,24,104.237.164.64,140.6 ms
2024-11-08 16:40:18,104.237.164.0,25,104.237.164.65,148.6 ms
2024-11-08 16:40:18,104.237.164.0,26,104.237.164.64,148.4 ms
2024-11-08 16:40:18,104.237.164.0,27,104.237.164.65,158.6 ms
2024-11-08 16:40:18,104.237.164.0,28,104.237.164.64,153.0 ms
2024-11-08 16:40:18,104.237.164.0,29,104.237.164.65,161.7 ms
2024-11-08 16:40:18,104.237.164.0,30,104.237.164.64,162.5 ms
2024-11-08 16:40:18,104.237.160.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.160.0,1,10.192.146.1,7.0 ms
2024-11-08 16:40:18,104.237.160.0,2,172.22.1.1,4.1 ms
2024-11-08 16:40:18,104.237.160.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.160.0,4,172.21.18.154,17.8 ms
2024-11-08 16:40:18,104.237.160.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 16:40:18,104.237.160.0,6,???,0.0 ms
2024-11-08 16:40:18,104.237.160.0,7,142.251.49.136,18.6 ms
2024-11-08 16:40:18,104.237.160.0,8,192.178.96.136,27.8 ms
2024-11-08 16:40:18,104.237.160.0,9,108.170.238.162,20.0 ms
2024-11-08 16:40:18,104.237.160.0,10,142.250.60.102,96.0 ms
2024-11-08 16:40:18,104.237.160.0,11,142.251.226.103,95.8 ms
2024-11-08 16:40:18,104.237.160.0,12,192.178.81.237,109.3 ms
2024-11-08 16:40:18,104.237.160.0,13,192.178.72.204,119.1 ms
2024-11-08 16:40:18,104.237.160.0,14,172.253.77.129,119.3 ms
2024-11-08 16:40:18,104.237.160.0,15,108.170.252.155,128.5 ms
2024-11-08 16:40:18,104.237.160.0,16,172.253.51.81,128.0 ms
2024-11-08 16:40:18,104.237.160.0,17,192.178.97.153,130.3 ms
2024-11-08 16:40:18,104.237.160.0,18,74.125.242.224,131.4 ms
2024-11-08 16:40:18,104.237.160.0,19,???,0.0 ms
2024-11-08 16:40:18,64.233.160.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,64.233.160.0,1,10.192.146.1,1.7 ms
2024-11-08 16:40:18,64.233.160.0,2,172.22.1.1,2.4 ms
2024-11-08 16:40:18,64.233.160.0,3,???,0.0 ms
2024-11-08 16:40:18,64.233.160.0,4,172.21.18.154,18.1 ms
2024-11-08 16:40:18,64.233.160.0,5,googlepni01parth2-crco01p,17.8 ms
2024-11-08 16:40:18,64.233.160.0,6,72.14.236.137,21.2 ms
2024-11-08 16:40:18,64.233.160.0,7,192.178.96.136,20.6 ms
2024-11-08 16:40:18,64.233.160.0,8,72.14.238.55,18.4 ms
2024-11-08 16:40:18,64.233.160.0,9,209.85.250.200,97.2 ms
2024-11-08 16:40:18,64.233.160.0,10,142.250.215.191,98.8 ms
2024-11-08 16:40:18,64.233.160.0,11,192.178.81.237,111.8 ms
2024-11-08 16:40:18,64.233.160.0,12,216.239.40.15,123.5 ms
2024-11-08 16:40:18,64.233.160.0,13,142.251.77.11,125.2 ms
2024-11-08 16:40:18,64.233.160.0,14,142.250.57.243,121.9 ms
2024-11-08 16:40:18,64.233.160.0,15,???,0.0 ms
2024-11-08 16:40:18,66.102.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,66.102.0.0,1,10.192.146.1,2.7 ms
2024-11-08 16:40:18,66.102.0.0,2,172.22.1.1,2.2 ms
2024-11-08 16:40:18,66.102.0.0,3,???,0.0 ms
2024-11-08 16:40:18,66.102.0.0,4,172.21.18.154,21.0 ms
2024-11-08 16:40:18,66.102.0.0,5,googlepni01parth2-crco01p,17.5 ms
2024-11-08 16:40:18,66.102.0.0,6,72.14.236.91,19.6 ms
2024-11-08 16:40:18,66.102.0.0,7,108.170.255.238,20.0 ms
2024-11-08 16:40:18,66.102.0.0,8,72.14.238.53,25.6 ms
2024-11-08 16:40:18,66.102.0.0,9,142.251.49.44,2101. ms
2024-11-08 16:40:18,66.102.0.0,10,142.251.226.101,96.2 ms
2024-11-08 16:40:18,66.102.0.0,11,142.251.253.224,213.0 ms
2024-11-08 16:40:18,66.102.0.0,12,142.251.242.0,210.9 ms
2024-11-08 16:40:18,66.102.0.0,13,192.178.245.239,209.1 ms
2024-11-08 16:40:18,66.102.0.0,14,216.239.58.30,208.7 ms
2024-11-08 16:40:18,66.102.0.0,15,???,0.0 ms
2024-11-08 16:40:18,66.249.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,66.249.80.0,1,10.192.146.1,2.1 ms
2024-11-08 16:40:18,66.249.80.0,2,172.22.1.1,2.5 ms
2024-11-08 16:40:18,66.249.80.0,3,???,0.0 ms
2024-11-08 16:40:18,66.249.80.0,4,172.21.18.154,17.2 ms
2024-11-08 16:40:18,66.249.80.0,5,googlepni01parth2-crco01p,18.6 ms
2024-11-08 16:40:18,66.249.80.0,6,72.14.233.77,18.1 ms
2024-11-08 16:40:18,66.249.80.0,7,108.170.255.164,21.1 ms
2024-11-08 16:40:18,66.249.80.0,8,108.170.233.114,5034. ms
2024-11-08 16:40:18,66.249.80.0,9,142.251.69.10,97.7 ms
2024-11-08 16:40:18,66.249.80.0,10,142.251.237.185,94.6 ms
2024-11-08 16:40:18,66.249.80.0,11,192.178.81.227,109.3 ms
2024-11-08 16:40:18,66.249.80.0,12,209.85.250.159,125.7 ms
2024-11-08 16:40:18,66.249.80.0,13,172.253.75.207,122.5 ms
2024-11-08 16:40:18,66.249.80.0,14,142.250.57.251,124.2 ms
2024-11-08 16:40:18,66.249.80.0,15,???,0.0 ms
2024-11-08 16:40:18,72.14.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,72.14.192.0,1,10.192.146.1,2005. ms
2024-11-08 16:40:18,72.14.192.0,2,172.22.1.1,2005. ms
2024-11-08 16:40:18,72.14.192.0,3,???,0.0 ms
2024-11-08 16:40:18,72.14.192.0,4,172.21.18.154,21.1 ms
2024-11-08 16:40:18,72.14.192.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 16:40:18,72.14.192.0,6,72.14.236.137,20.8 ms
2024-11-08 16:40:18,72.14.192.0,7,142.250.234.41,18.8 ms
2024-11-08 16:40:18,72.14.192.0,8,any-in-c000.1e100.net,21.5 ms
2024-11-08 16:40:18,74.125.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,74.125.0.0,1,10.192.146.1,5007. ms
2024-11-08 16:40:18,74.125.0.0,2,172.22.1.1,5008. ms
2024-11-08 16:40:18,74.125.0.0,3,???,0.0 ms
2024-11-08 16:40:18,74.125.0.0,4,172.21.18.154,18.2 ms
2024-11-08 16:40:18,74.125.0.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 16:40:18,74.125.0.0,6,72.14.233.77,19.8 ms
2024-11-08 16:40:18,74.125.0.0,7,108.170.255.168,22.8 ms
2024-11-08 16:40:18,74.125.0.0,8,108.170.230.209,4021. ms
2024-11-08 16:40:18,74.125.0.0,9,142.251.236.230,26.3 ms
2024-11-08 16:40:18,74.125.0.0,10,172.253.65.166,101.7 ms
2024-11-08 16:40:18,74.125.0.0,11,142.251.69.65,101.9 ms
2024-11-08 16:40:18,74.125.0.0,12,142.250.46.187,109.0 ms
2024-11-08 16:40:18,74.125.0.0,13,192.178.98.123,112.8 ms
2024-11-08 16:40:18,74.125.0.0,14,???,0.0 ms
2024-11-08 16:40:18,173.194.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,173.194.0.0,1,10.192.146.1,2.3 ms
2024-11-08 16:40:18,173.194.0.0,2,172.22.1.1,2.3 ms
2024-11-08 16:40:18,173.194.0.0,3,???,0.0 ms
2024-11-08 16:40:18,173.194.0.0,4,172.21.18.154,17.6 ms
2024-11-08 16:40:18,173.194.0.0,5,googlepni01parth2-crco01p,18.5 ms
2024-11-08 16:40:18,173.194.0.0,6,72.14.236.91,20.3 ms
2024-11-08 16:40:18,173.194.0.0,7,192.178.104.28,21.2 ms
2024-11-08 16:40:18,173.194.0.0,8,108.170.233.114,4025. ms
2024-11-08 16:40:18,173.194.0.0,9,216.239.48.37,22.2 ms
2024-11-08 16:40:18,173.194.0.0,10,142.251.245.204,22.5 ms
2024-11-08 16:40:18,173.194.0.0,11,192.178.86.23,21.5 ms
2024-11-08 16:40:18,173.194.0.0,12,???,0.0 ms
2024-11-08 16:40:18,209.85.128.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,209.85.128.0,1,10.192.146.1,2.1 ms
2024-11-08 16:40:18,209.85.128.0,2,172.22.1.1,2.1 ms
2024-11-08 16:40:18,209.85.128.0,3,???,0.0 ms
2024-11-08 16:40:18,209.85.128.0,4,172.21.18.154,18.1 ms
2024-11-08 16:40:18,209.85.128.0,5,googlepni01parth2-crco01p,17.4 ms
2024-11-08 16:40:18,209.85.128.0,6,???,0.0 ms
2024-11-08 16:40:18,216.58.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,216.58.192.0,1,10.192.146.1,7008. ms
2024-11-08 16:40:18,216.58.192.0,2,172.22.1.1,2.5 ms
2024-11-08 16:40:18,216.58.192.0,3,???,0.0 ms
2024-11-08 16:40:18,216.58.192.0,4,172.21.18.154,17.5 ms
2024-11-08 16:40:18,216.58.192.0,5,googlepni01parth2-crco01p,19.0 ms
2024-11-08 16:40:18,216.58.192.0,6,72.14.233.77,17.5 ms
2024-11-08 16:40:18,216.58.192.0,7,???,0.0 ms
2024-11-08 16:40:18,216.239.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,216.239.32.0,1,10.192.146.1,1004. ms
2024-11-08 16:40:18,216.239.32.0,2,172.22.1.1,1.9 ms
2024-11-08 16:40:18,216.239.32.0,3,???,0.0 ms
2024-11-08 16:40:18,216.239.32.0,4,172.21.18.154,26.7 ms
2024-11-08 16:40:18,216.239.32.0,5,googlepni01parth2-crco01p,17.3 ms
2024-11-08 16:40:18,216.239.32.0,6,72.14.236.137,21.2 ms
2024-11-08 16:40:18,216.239.32.0,7,???,0.0 ms
2024-11-08 17:10:18,64.15.126.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,64.15.126.0,1,10.192.146.1,2.5 ms
2024-11-08 17:10:18,64.15.126.0,2,172.22.1.1,4.0 ms
2024-11-08 17:10:18,64.15.126.0,3,???,0.0 ms
2024-11-08 17:10:18,64.15.126.0,4,172.21.18.154,19.1 ms
2024-11-08 17:10:18,64.15.126.0,5,213.144.168.20,20.5 ms
2024-11-08 17:10:18,64.15.126.0,6,149.3.183.83,31.6 ms
2024-11-08 17:10:18,64.15.126.0,7,195.22.209.223,43.9 ms
2024-11-08 17:10:18,64.15.126.0,8,???,0.0 ms
2024-11-08 17:10:18,64.15.112.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,64.15.112.0,1,10.192.146.1,1.9 ms
2024-11-08 17:10:18,64.15.112.0,2,172.22.1.1,2.1 ms
2024-11-08 17:10:18,64.15.112.0,3,???,0.0 ms
2024-11-08 17:10:18,64.15.112.0,4,172.21.18.154,17.4 ms
2024-11-08 17:10:18,64.15.112.0,5,213.144.168.20,20.7 ms
2024-11-08 17:10:18,64.15.112.0,6,149.3.183.83,28.0 ms
2024-11-08 17:10:18,64.15.112.0,7,195.22.209.223,29.3 ms
2024-11-08 17:10:18,64.15.112.0,8,???,0.0 ms
2024-11-08 17:10:18,216.73.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,216.73.80.0,1,10.192.146.1,2.3 ms
2024-11-08 17:10:18,216.73.80.0,2,172.22.1.1,2.0 ms
2024-11-08 17:10:18,216.73.80.0,3,???,0.0 ms
2024-11-08 17:10:18,216.73.80.0,4,172.21.18.154,17.7 ms
2024-11-08 17:10:18,216.73.80.0,5,googlepni01parth2-crco01p,18.3 ms
2024-11-08 17:10:18,216.73.80.0,6,???,0.0 ms
2024-11-08 17:10:18,216.73.80.0,7,142.251.253.34,18.9 ms
2024-11-08 17:10:18,216.73.80.0,8,108.170.255.238,18.3 ms
2024-11-08 17:10:18,216.73.80.0,9,108.170.235.99,19.0 ms
2024-11-08 17:10:18,216.73.80.0,10,142.251.49.212,105.7 ms
2024-11-08 17:10:18,216.73.80.0,11,142.250.59.233,100.2 ms
2024-11-08 17:10:18,216.73.80.0,12,192.178.81.143,107.2 ms
2024-11-08 17:10:18,216.73.80.0,13,216.239.40.130,109.0 ms
2024-11-08 17:10:18,216.73.80.0,14,142.250.233.170,129.4 ms
2024-11-08 17:10:18,216.73.80.0,15,142.251.70.198,127.0 ms
2024-11-08 17:10:18,216.73.80.0,16,108.170.228.100,130.9 ms
2024-11-08 17:10:18,216.73.80.0,17,142.251.253.109,130.4 ms
2024-11-08 17:10:18,216.73.80.0,18,216.239.50.52,127.4 ms
2024-11-08 17:10:18,216.73.80.0,19,???,0.0 ms
2024-11-08 17:10:18,208.65.152.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,208.65.152.0,1,10.192.146.1,4006. ms
2024-11-08 17:10:18,208.65.152.0,2,172.22.1.1,4008. ms
2024-11-08 17:10:18,208.65.152.0,3,???,0.0 ms
2024-11-08 17:10:18,208.65.152.0,4,172.21.18.154,17.3 ms
2024-11-08 17:10:18,208.65.152.0,5,googlepni01parth2-crco01p,18.8 ms
2024-11-08 17:10:18,208.65.152.0,6,???,0.0 ms
2024-11-08 17:10:18,208.65.152.0,7,216.239.48.44,18.5 ms
2024-11-08 17:10:18,208.65.152.0,8,???,0.0 ms
2024-11-08 17:10:18,208.117.254.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,208.117.254.0,1,10.192.146.1,5007. ms
2024-11-08 17:10:18,208.117.254.0,2,172.22.1.1,5009. ms
2024-11-08 17:10:18,208.117.254.0,3,???,0.0 ms
2024-11-08 17:10:18,208.117.254.0,4,172.21.18.154,17.5 ms
2024-11-08 17:10:18,208.117.254.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 17:10:18,208.117.254.0,6,???,0.0 ms
2024-11-08 17:10:18,208.117.254.0,7,108.170.235.14,18.7 ms
2024-11-08 17:10:18,208.117.254.0,8,192.178.81.162,18.0 ms
2024-11-08 17:10:18,208.117.254.0,9,108.170.233.114,1021. ms
2024-11-08 17:10:18,208.117.254.0,10,142.250.60.102,96.0 ms
2024-11-08 17:10:18,208.117.254.0,11,142.251.226.93,98.6 ms
2024-11-08 17:10:18,208.117.254.0,12,192.178.81.233,109.1 ms
2024-11-08 17:10:18,208.117.254.0,13,192.178.72.202,121.5 ms
2024-11-08 17:10:18,208.117.254.0,14,172.253.77.129,119.2 ms
2024-11-08 17:10:18,208.117.254.0,15,108.170.252.151,127.8 ms
2024-11-08 17:10:18,208.117.254.0,16,172.253.51.83,128.4 ms
2024-11-08 17:10:18,208.117.254.0,17,192.178.97.153,132.0 ms
2024-11-08 17:10:18,208.117.254.0,18,192.178.86.60,127.7 ms
2024-11-08 17:10:18,208.117.254.0,19,???,0.0 ms
2024-11-08 17:10:18,208.117.254.0,20,208.117.254.0,135.8 ms
2024-11-08 17:10:18,208.117.251.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,208.117.251.0,1,10.192.146.1,1004. ms
2024-11-08 17:10:18,208.117.251.0,2,172.22.1.1,1003. ms
2024-11-08 17:10:18,208.117.251.0,3,???,0.0 ms
2024-11-08 17:10:18,208.117.251.0,4,172.21.18.154,17.2 ms
2024-11-08 17:10:18,208.117.251.0,5,213.144.168.20,20.6 ms
2024-11-08 17:10:18,208.117.251.0,6,195.22.195.99,100.7 ms
2024-11-08 17:10:18,208.117.251.0,7,195.22.195.51,107.4 ms
2024-11-08 17:10:18,208.117.251.0,8,be-3212-cs02.newyork.ny.i,111.6 ms
2024-11-08 17:10:18,208.117.251.0,9,be-32011-ar01.needham.ma.,102.2 ms
2024-11-08 17:10:18,208.117.251.0,10,???,0.0 ms
2024-11-08 17:10:18,208.117.250.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,208.117.250.0,1,10.192.146.1,4007. ms
2024-11-08 17:10:18,208.117.250.0,2,172.22.1.1,4010. ms
2024-11-08 17:10:18,208.117.250.0,3,???,0.0 ms
2024-11-08 17:10:18,208.117.250.0,4,172.21.18.154,18.1 ms
2024-11-08 17:10:18,208.117.250.0,5,crco01pareq2-crco01parth2,27.9 ms
2024-11-08 17:10:18,208.117.250.0,6,linx-lon1-loneq8-1.core.w,27.1 ms
2024-11-08 17:10:18,208.117.250.0,7,linx-gw1.ja.net,27.2 ms
2024-11-08 17:10:18,208.117.250.0,8,ae23.londtt-sbr1.ja.net,27.5 ms
2024-11-08 17:10:18,208.117.250.0,9,ae28.londtw-sbr2.ja.net,30.2 ms
2024-11-08 17:10:18,208.117.250.0,10,ae31.lowdss-sbr1.ja.net,42.3 ms
2024-11-08 17:10:18,208.117.250.0,11,ae29.leedaq-sbr2.ja.net,31.9 ms
2024-11-08 17:10:18,208.117.250.0,12,gi0-0-1.leed-ban1.ja.net,31.8 ms
2024-11-08 17:10:18,208.117.250.0,13,???,0.0 ms
2024-11-08 17:10:18,208.117.240.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,208.117.240.0,1,10.192.146.1,4009. ms
2024-11-08 17:10:18,208.117.240.0,2,172.22.1.1,4012. ms
2024-11-08 17:10:18,208.117.240.0,3,???,0.0 ms
2024-11-08 17:10:18,208.117.240.0,4,172.21.18.154,18.3 ms
2024-11-08 17:10:18,208.117.240.0,5,crco01pareq2-crco01parth2,27.6 ms
2024-11-08 17:10:18,208.117.240.0,6,linx-lon1-loneq8-1.core.w,27.1 ms
2024-11-08 17:10:18,208.117.240.0,7,linx1.bezeqint.co.il,82.5 ms
2024-11-08 17:10:18,208.117.240.0,8,???,0.0 ms
2024-11-08 17:10:18,208.117.240.0,9,???,0.0 ms
2024-11-08 17:10:18,208.117.240.0,10,???,0.0 ms
2024-11-08 17:10:18,208.117.240.0,11,bzq-84-110-34-200.static-,84.0 ms
2024-11-08 17:10:18,208.117.240.0,12,185.25.28.214,376.6 ms
2024-11-08 17:10:18,208.117.240.0,13,89.207.228.52,384.6 ms
2024-11-08 17:10:18,208.117.240.0,14,185.25.28.139,382.6 ms
2024-11-08 17:10:18,208.117.240.0,15,185.25.28.127,380.5 ms
2024-11-08 17:10:18,208.117.240.0,16,185.25.29.96,381.3 ms
2024-11-08 17:10:18,208.117.240.0,17,185.25.28.47,374.8 ms
2024-11-08 17:10:18,208.117.240.0,18,185.25.30.8,375.4 ms
2024-11-08 17:10:18,208.117.240.0,19,???,0.0 ms
2024-11-08 17:10:18,208.117.238.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,208.117.238.0,1,10.192.146.1,1.7 ms
2024-11-08 17:10:18,208.117.238.0,2,172.22.1.1,1.9 ms
2024-11-08 17:10:18,208.117.238.0,3,???,0.0 ms
2024-11-08 17:10:18,208.117.238.0,4,172.21.18.154,17.3 ms
2024-11-08 17:10:18,208.117.238.0,5,wifirst.dc3-2.hopus.net,17.9 ms
2024-11-08 17:10:18,208.117.238.0,6,wifirst.dc3-2.rt.hopus.ne,20.2 ms
2024-11-08 17:10:18,208.117.238.0,7,lag-dc3-2.pa3-1.rt.hopus.,17.8 ms
2024-11-08 17:10:18,208.117.238.0,8,lag-pa3-1.fra8-2.rt.hopus,26.7 ms
2024-11-08 17:10:18,208.117.238.0,9,???,0.0 ms
2024-11-08 17:10:18,208.117.238.0,10,de-fra02a-rc1-ae-30-0.aor,30.0 ms
2024-11-08 17:10:18,208.117.238.0,11,nl-ams17b-rc1-lag-104-0.a,27.0 ms
2024-11-08 17:10:18,208.117.238.0,12,???,0.0 ms
2024-11-08 17:10:18,208.117.238.0,13,dd5e0fa25.access.telenet.,35.0 ms
2024-11-08 17:10:18,208.117.238.0,14,???,0.0 ms
2024-11-08 17:10:18,208.117.224.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,208.117.224.0,1,10.192.146.1,3008. ms
2024-11-08 17:10:18,208.117.224.0,2,172.22.1.1,3007. ms
2024-11-08 17:10:18,208.117.224.0,3,???,0.0 ms
2024-11-08 17:10:18,208.117.224.0,4,172.21.18.154,17.4 ms
2024-11-08 17:10:18,208.117.224.0,5,googlepni01parth2-crco01p,17.2 ms
2024-11-08 17:10:18,208.117.224.0,6,???,0.0 ms
2024-11-08 17:10:18,208.117.224.0,7,142.250.234.40,17.6 ms
2024-11-08 17:10:18,208.117.224.0,8,108.170.255.238,18.2 ms
2024-11-08 17:10:18,208.117.224.0,9,209.85.142.201,4021. ms
2024-11-08 17:10:18,208.117.224.0,10,142.251.69.10,99.3 ms
2024-11-08 17:10:18,208.117.224.0,11,142.251.226.93,98.0 ms
2024-11-08 17:10:18,208.117.224.0,12,192.178.81.235,109.2 ms
2024-11-08 17:10:18,208.117.224.0,13,192.178.72.194,118.9 ms
2024-11-08 17:10:18,208.117.224.0,14,209.85.249.129,119.9 ms
2024-11-08 17:10:18,208.117.224.0,15,108.170.252.161,130.3 ms
2024-11-08 17:10:18,208.117.224.0,16,172.253.51.83,132.3 ms
2024-11-08 17:10:18,208.117.224.0,17,192.178.97.21,128.1 ms
2024-11-08 17:10:18,208.117.224.0,18,74.125.242.74,130.3 ms
2024-11-08 17:10:18,208.117.224.0,19,???,0.0 ms
2024-11-08 17:10:18,172.110.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,172.110.32.0,1,10.192.146.1,4008. ms
2024-11-08 17:10:18,172.110.32.0,2,172.22.1.1,4007. ms
2024-11-08 17:10:18,172.110.32.0,3,???,0.0 ms
2024-11-08 17:10:18,172.110.32.0,4,172.21.18.154,17.2 ms
2024-11-08 17:10:18,172.110.32.0,5,googlepni01parth2-crco01p,17.2 ms
2024-11-08 17:10:18,172.110.32.0,6,???,0.0 ms
2024-11-08 17:10:18,172.110.32.0,7,142.251.64.124,17.6 ms
2024-11-08 17:10:18,172.110.32.0,8,192.178.81.162,17.7 ms
2024-11-08 17:10:18,172.110.32.0,9,108.170.238.162,18.3 ms
2024-11-08 17:10:18,172.110.32.0,10,142.251.236.228,25.6 ms
2024-11-08 17:10:18,172.110.32.0,11,172.253.72.97,102.9 ms
2024-11-08 17:10:18,172.110.32.0,12,216.239.54.206,93.8 ms
2024-11-08 17:10:18,172.110.32.0,13,192.178.106.157,97.6 ms
2024-11-08 17:10:18,172.110.32.0,14,192.178.107.38,93.6 ms
2024-11-08 17:10:18,172.110.32.0,15,???,0.0 ms
2024-11-08 17:10:18,104.237.190.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 17:10:18,104.237.190.0,1,10.192.146.1,4004. ms
2024-11-08 17:10:18,104.237.190.0,2,172.22.1.1,4011. ms
2024-11-08 17:10:18,104.237.190.0,3,???,0.0 ms
2024-11-08 17:10:18,104.237.190.0,4,172.21.18.154,18.0 ms
2024-11-08 17:10:18,104.237.190.0,5,crco01pareq2-crco01parth2,27.1 ms
2024-11-08 17:10:18,104.237.190.0,6,linx-lon1-loneq8-1.core.w,26.5 ms
